date,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,shore_distance,shore_longitude,shore_latitude,vessel_type,vessel_status
2009-09-05,NA,45.5008,2.0633,Attempted,"10NM Off Mogadishu Anchorage, Somalia",SOM,SOM,17.64551958,45.60564212,2.183050848,NA,Steaming
2009-09-06,NA,5.4667,6,Boarding,"Koko Port, Nigeria",NGA,NGA,21.90862523,5.290375196,5.91010163,NA,Berthed
2009-09-07,NA,6.7917,3.8917,Hijacked,"Bonny River, Nigeria",NGA,NGA,49.49169337,6.774587436,4.338934637,NA,Steaming
2009-09-09,NA,91.7733,22.1767,Boarding,"Chittagong Anchorage 'C' , Bangladesh",BGD,BGD,4.113868685,91.81299889,22.18032461,NA,Anchored
2009-09-13,NA,98.7683,3.945,Boarding,"Belawan Anchorage, Indonesia",IDN,IDN,10.72437432,98.6766198,3.914546933,NA,Anchored
2009-09-14,NA,104.2093,1.305,Boarding,"EOPL, Singapore Straits",MYS,MYS,4.685882327,104.2192489,1.346177476,NA,Anchored
2009-09-14,NA,104.23,1.3083,Attempted,Singapore Straits,MYS,MYS,4.355848631,104.2192489,1.346177476,NA,Anchored
2009-09-15,NA,91.7867,22.1567,Boarding,"Chittagong Anchorage 'C' , Bangladesh",BGD,BGD,3.368466209,91.81934655,22.15595124,NA,Anchored
2009-09-16,NA,56.4633,15.3333,Attempted,Off Oman,OMN,OMN,240.6248805,55.07178796,17.04218171,NA,Steaming
2009-09-16,NA,41.5667,15.4833,Attempted,Red Sea,ERI,ERI,103.0161471,41.16749108,14.63694896,NA,Steaming
2009-09-18,NA,49.785,14.3367,Attempted,Gulf of Aden,YEM,YEM,49.61473905,49.57813561,14.73729076,NA,Steaming
2009-09-18,NA,88.015,21.6967,Boarding,"Sagar Anchorage, Kolkata, India",IND,IND,3.472443297,88.04395593,21.68085358,NA,Anchored
2009-09-18,NA,105.3683,3.395,Boarding,"Off Anambas Island, South China Sea",IDN,IDN,51.38952573,105.6887313,3.059963283,NA,Steaming
2009-09-19,NA,51.1633,13.9033,Attempted,Gulf of Aden,YEM,YEM,137.6764057,50.85132897,15.10993073,NA,Steaming
2009-09-19,NA,51.0695,13.8683,Attempted,Gulf of Aden,YEM,YEM,138.8411162,50.66146895,15.05849844,NA,Steaming
2009-09-19,NA,105.2667,3.0667,Boarding,"Off Pulau Mangkai, South China Sea",IDN,IDN,46.5572007,105.6818954,3.011460679,NA,Steaming
2009-09-19,NA,51.1167,13.8667,Attempted,Gulf of Aden,YEM,YEM,140.4989633,50.85132897,15.10993073,NA,Steaming
2009-09-20,NA,48.155,12.81,Attempted,Gulf of Aden,YEM,YEM,123.6678763,47.43604577,13.67804597,NA,Steaming
2009-09-20,NA,6.7667,3.9833,Boarding,"20NM Off Bonny River Fariway Buoy, Nigeria",NGA,NGA,39.3358721,6.774587436,4.338934637,NA,Steaming
2009-09-21,NA,3.4117,6.365,Attempted,"Lagos Breakwater, Nigeria",NGA,NGA,4.701518168,3.384532097,6.397691148,NA,Steaming
2009-09-22,NA,91.7167,22.2433,Boarding,"Chittagong Anchorage, Bangladesh",BGD,BGD,5.970312254,91.77165775,22.26032136,NA,Anchored
2009-09-26,NA,48.75,13.1333,Attempted,Gulf of Aden,YEM,YEM,99.4397604,48.46876061,13.98895905,NA,Steaming
2009-09-26,NA,45.65,12.25,Attempted,Gulf of Aden,YEM,YEM,85.67778282,45.05860436,12.76203034,NA,Steaming
2009-09-26,NA,49.4185,13.1928,Attempted,Gulf of Aden,YEM,YEM,121.6418863,48.73829186,14.06818268,NA,Steaming
2009-09-26,NA,49.319,13.1992,Attempted,Gulf of Aden,YEM,YEM,114.8525594,48.73829186,14.06818268,NA,Steaming
2009-09-27,NA,91.725,22.2567,Boarding,"Chittagong Anchorage 'A', Bangladesh",BGD,BGD,4.825887946,91.77165775,22.26032136,NA,Anchored
2009-09-27,NA,91.7207,22.187,Boarding,"Chittagong Anchorage 'B', Bangladesh",BGD,BGD,8.8724823,91.78711999,22.2379418,NA,Anchored
2009-09-28,NA,-64.7017,10.2783,Boarding,"Puerto La Cruz Anchorage, Venezuela",VEN,VEN,5.853305032,-64.7170304,10.22760651,NA,Anchored
2009-09-28,NA,91.7367,22.2367,Attempted,"Chittagong Anchorage'B', Bangladesh",BGD,BGD,4.452741618,91.77165775,22.26032136,NA,Anchored
2009-09-29,NA,88.0167,21.6667,Boarding,"Sagar Anchorage, India",IND,IND,2.649064198,88.04224694,21.66815827,NA,Anchored
2009-10-01,NA,-48.416,-27.5755,Boarding,"Barra Da Lagoa, Ilha De Santa Catarina, Brazil",BRA,BRA,0.959239573,-48.40721595,-27.57919687,NA,Anchored
2009-10-02,NA,48.5667,-2.6,Hijacked,"335NM SE of Mogadishu, Somalia",SYC,NA,614.3798643,53.33399499,-5.420179946,NA,Steaming
2009-10-03,NA,91.6667,22,Attempted,"Chittagong Anchorage 'A', Bangladesh",BGD,BGD,20.96184145,91.84343509,21.90696849,NA,Steaming
2009-10-04,NA,56.1183,-1.7867,Attempted,"620NM East of Somali Coast, Somalia",SYC,SYC,227.4316273,55.65967858,-3.791110935,NA,Steaming
2009-10-05,NA,50.8417,13.6367,Attempted,Gulf of Aden,YEM,YEM,151.4253536,50.17953535,14.84332917,NA,Steaming
2009-10-06,NA,-14.1,9.15,Boarding,"Conakry Anchorage, Guinea",GIN,GIN,57.17883427,-13.7224015,9.505804755,NA,Steaming
2009-10-07,NA,45.46,12.1167,Attempted,Gulf of Aden,YEM,YEM,83.67241206,45.05860436,12.76203034,NA,Steaming
2009-10-07,NA,58.0883,25.0317,Attempted,Gulf of Oman,IRN,IRN,57.36097117,58.17042077,25.54409414,NA,Steaming
2009-10-10,NA,-64.6917,10.258,Boarding,"Puerto La Cruz Anchorage, No. 10, Venezuela",VEN,VEN,4.359247756,-64.7170304,10.22760651,NA,Anchored
2009-10-11,NA,-14.0167,9.25,Attempted,"27NM Off Conackry, Guinea",GIN,GIN,42.95895984,-13.7224015,9.505804755,NA,Steaming
2009-10-12,NA,44.079,12.2638,Attempted,Gulf of Aden,YEM,YEM,37.99038095,44.03370202,12.6043155,NA,Steaming
2009-10-12,NA,104.4246,2.767,Boarding,"Enroute from Singapore to Kuantan, Malaysia",MYS,MYS,22.44675674,104.2251083,2.735907294,NA,Steaming
2009-10-13,NA,91.79,22.17,Boarding,"Chittagong Anchorage 'C', Bangladesh",BGD,BGD,2.633134059,91.81299889,22.18032461,NA,Anchored
2009-10-13,NA,104.175,1.2833,Boarding,"EOPL, Singapore Straits",MYS,MYS,7.178358964,104.1740829,1.348211981,NA,Anchored
2009-10-14,NA,107.7167,6.4833,Attempted,South China Sea,IDN,IDN,191.8830325,108.0051376,4.772365627,NA,Steaming
2009-10-15,NA,55.8667,-1.55,Hijacked,Off Somalia,SYC,SYC,248.881751,55.65967858,-3.791110935,NA,Steaming
2009-10-16,NA,50.925,13.725,Attempted,Gulf of Aden,YEM,YEM,146.8411413,50.34302819,14.92475007,NA,Steaming
2009-10-16,NA,3.44,6.3433,Boarding,"Lagos Anchorage, Nigeria",NGA,NGA,7.425229723,3.443614129,6.41034577,NA,Anchored
2009-10-19,NA,60.0833,-1.8833,Hijacked,Off Somalia,SYC,NA,535.1484743,55.65967858,-3.791110935,NA,Steaming
2009-10-19,NA,91.7217,22.1783,Boarding,"Chittagong Anchorage 'B', Bangladesh",BGD,BGD,9.418490399,91.81299889,22.18032461,NA,Anchored
2009-10-19,NA,104.4246,2.767,Boarding,"Enroute from Kuantan to Singapore, Malaysia",MYS,MYS,22.44675674,104.2251083,2.735907294,NA,Steaming
2009-10-21,NA,-14.2,11.3833,Attempted,"35NM Off Conackry Pilot Station, Guinea",GIN,GIN,63.56002351,-14.50023353,10.89109935,NA,Steaming
2009-10-22,NA,46.7207,-3.7547,Attempted,Off Somalia,SOM,NA,594.8170315,42.77027429,-0.129327081,NA,Steaming
2009-10-22,NA,51.5833,-4.15,Hijacked,Off Somalia,SYC,SYC,239.6776404,53.33399499,-5.420179946,NA,Steaming
2009-10-23,NA,47.7576,-5.6861,Hijacked,"Enroute to Tanzania from Seychelles, Off Somalia",SYC,NA,428.9270313,46.44776452,-9.337660415,NA,Steaming
2009-10-24,NA,106.88,20.6417,Boarding,"Haiphong Anchorage, Vietnam",VNM,VNM,8.680550134,106.8059188,20.67755768,NA,Anchored
2009-10-25,NA,45.1667,-6.1283,Attempted,Off Somalia,SYC,NA,375.5924691,46.27800541,-9.338474217,NA,Steaming
2009-10-26,NA,-80.0667,-2.5,Boarding,"Guayaquil Anchorage, Ecuador",ECU,ECU,4.614530142,-80.03433183,-2.473890883,NA,Steaming
2009-10-26,NA,-14.7217,9.4233,Boarding,"Ile Blanche Anchorage, Guinea",GIN,GIN,92.36763028,-14.45254473,10.21458568,NA,Anchored
2009-10-27,NA,50.6833,1.4167,Attempted,Off Somalia,SOM,NA,451.3904768,47.48926843,3.936346747,NA,Steaming
2009-10-29,NA,56.8833,-1.9167,Hijacked,Off Somalia,SYC,SYC,247.9238093,55.65967858,-3.791110935,NA,Steaming
2009-10-30,NA,3.55,6.1667,Boarding,"Lagos Anchorage, Nigeria",NGA,NGA,29.40358063,3.443614129,6.41034577,NA,Steaming
2009-10-30,NA,3.4613,6.136,Boarding,"20NM Off Lagos, Nigeria",NGA,NGA,30.16083426,3.384532097,6.397691148,NA,Steaming
2009-10-31,NA,49.7,13.4333,Attempted,Gulf of Aden,YEM,YEM,122.4141668,48.85254968,14.16697826,NA,Steaming
2009-11-02,NA,47.715,-7.8783,Attempted,"Around 600NM SSE of Mogadishu, Somalia",SYC,SYC,202.0908674,47.51295007,-9.694431248,NA,Steaming
2009-11-02,NA,45.6683,-3.5717,Attempted,"335NM South of Mogadishu, Somalia",SOM,NA,493.9497395,42.47282962,-0.469903253,NA,Steaming
2009-11-05,NA,51.935,13.7133,Attempted,Gulf of Aden,YEM,YEM,163.7086009,52.09408613,12.24176667,NA,Steaming
2009-11-05,NA,45.0913,-9.6785,Hijacked,"Around 690NM South of Mogadishu, Somalia",SYC,SYC,126.7483749,46.20736738,-9.385511977,NA,Steaming
2009-11-05,NA,105.94,-6.01,Boarding,"Ciwadan Anchorage, Indonesia",IDN,IDN,2.262328714,105.9570419,-5.998711847,NA,Anchored
2009-11-05,NA,49.235,13.17,Attempted,Gulf of Aden,YEM,YEM,112.8568291,48.70183353,14.04669831,NA,Steaming
2009-11-06,NA,80.3583,13.0817,Attempted,"Chennai Anchorage, India",IND,IND,5.518780893,80.31373132,13.10578034,NA,Anchored
2009-11-07,NA,47.1933,12.622,Attempted,Gulf of Aden,YEM,YEM,102.6402854,46.82422936,13.47630443,NA,Steaming
2009-11-09,NA,61.5833,-1.15,Attempted,"Around 990NM East of Mogadishu, Somalia",SYC,NA,720.5814719,55.65967858,-3.791110935,NA,Steaming
2009-11-10,NA,62.9633,-0.7283,Attempted,"Around 1000NM East of Mogadishu, Somalia",SYC,NA,878.4951526,55.92478575,-4.337081068,NA,Steaming
2009-11-10,NA,48.2333,-6.55,Attempted,"Around 540NM SE of Mogadishu, Somalia",SYC,SYC,356.7081678,47.51295007,-9.694431248,NA,Steaming
2009-11-11,NA,62.6667,-0.5833,Hijacked,"Around 1050NM East of Mogadishu, Somalia",SYC,NA,856.2743732,55.65967858,-3.791110935,NA,Steaming
2009-11-12,NA,54.2417,14.6017,Attempted,Gulf of Aden,YEM,YEM,210.6892557,54.11939538,12.70111726,NA,Steaming
2009-11-12,NA,54.24,14.5717,Attempted,Gulf of Aden,YEM,YEM,207.3649701,54.11939538,12.70111726,NA,Steaming
2009-11-13,NA,-64.6267,10.25,Boarding,"Puerto La Cruz Anchorage, Venezuela",VEN,VEN,0.557418685,-64.63141842,10.24811433,NA,Anchored
2009-11-13,NA,43.7,-11.4333,Attempted,"Around 810NM South of Mogadishu, Somalia",NA,NA,32.84253019,43.39942468,-11.41838958,NA,Steaming
2009-11-13,NA,47.9667,-0.7,Attempted,"Around 220NM SE of Mogadishu, Somalia",SOM,NA,408.6671461,46.02702884,2.438137111,NA,Steaming
2009-11-15,NA,3.395,6.2133,Boarding,"Lagos Anchorage, Nigeria",NGA,NGA,20.42425769,3.384532097,6.397691148,NA,Anchored
2009-11-16,NA,46.974,-8.0018,Hijacked,Off Somalia,SYC,SYC,158.6908162,46.44776452,-9.337660415,NA,Steaming
2009-11-16,NA,105.4917,3.2067,Boarding,"Off Pulau Mangkai, South China Sea",IDN,IDN,27.25662409,105.6887313,3.059963283,NA,Steaming
2009-11-16,NA,47.9167,12.8333,Attempted,Gulf of Aden,YEM,YEM,106.8584172,47.39820397,13.65485261,NA,Steaming
2009-11-18,NA,54.5,6.5833,Attempted,"Around 600NM NE of Mogadishu, Somalia",SOM,NA,507.5710552,50.63363692,9.073187567,NA,Steaming
2009-11-19,NA,47.6833,13.6317,Attempted,Gulf of Aden,YEM,YEM,21.66291682,47.5642196,13.78912995,NA,Steaming
2009-11-19,NA,105.45,3.1617,Boarding,"9NM West of Pulau Mangkai, South China Sea",IDN,IDN,28.82266785,105.6887313,3.059963283,NA,Steaming
2009-11-20,NA,62.6667,-1.3333,Attempted,"1200NM East Coast of Somalia, Somalia",SYC,NA,819.8074,55.92478575,-4.337081068,NA,Steaming
2009-11-20,NA,62.4167,-1.4167,Attempted,"Around 1020NM East of Mogadishu, Somalia",SYC,NA,790.6470311,55.92478575,-4.337081068,NA,Steaming
2009-11-20,NA,7,4.7667,Boarding,"Port Harcourt, Nigeria",NGA,NGA,5.426577299,7.003591342,4.717759507,NA,Berthed
2009-11-21,NA,117.9883,-1.3567,Boarding,"Balikpapan Outer Anchorage, Indonesia",IDN,IDN,75.50268263,117.622732,-0.781508071,NA,Anchored
2009-11-24,NA,108.5167,-6.2167,Attempted,"Balongan Anchorage, Indonesia",IDN,IDN,17.6204367,108.3602691,-6.246400945,NA,Anchored
2009-11-24,NA,63.2083,0.4883,Attempted,"Around 1100NM East of Mogadishu, Somalia",SYC,NA,963.9117198,55.65967858,-3.791110935,NA,Steaming
2009-11-24,NA,2.6767,6.135,Boarding,"O18.5NM Off Cotonou, Benin",BEN,BEN,25.96882651,2.703298373,6.368312893,NA,Anchored
2009-11-25,NA,-77.2,-12.0167,Boarding,"Callao Anchorage No.1, Peru",PER,PER,5.451632838,-77.16649329,-12.05331797,NA,Anchored
2009-11-26,NA,43.7667,-5.8833,Attempted,"Around 470NM SxW Of Mogadishu, Somalia",TZA,NA,438.8671579,39.85596764,-5.253024998,NA,Steaming
2009-11-28,NA,132,-3.7,Attempted,"East of Seram Islands, Indonesia",IDN,IDN,70.88674576,131.4160262,-3.958591404,NA,Steaming
2009-11-29,NA,61.505,3.1565,Hijacked,"Around 970NM ExN of Mogadishu, Somalia",SYC,NA,1006.512457,55.65967858,-3.791110935,NA,Steaming
2009-12-01,NA,-72.3833,18.55,Boarding,"Port Au Prince Anchorage, Haiti",HTI,HTI,1.975890855,-72.40176348,18.5529239,NA,Anchored
2009-12-01,NA,63.5333,12.1667,Attempted,"1200NM from Mogadishu, Somalia",IND,NA,954.0177109,72.17261804,10.82998282,NA,Steaming
2009-12-02,NA,54.3033,14.44,Attempted,Gulf of Aden,YEM,YEM,193.4090213,54.11939538,12.70111726,NA,Steaming
2009-12-05,NA,91.7733,22.21,Boarding,"Chittagong Anchorage 'B', Bangladesh",BGD,BGD,3.40639394,91.78711999,22.2379418,NA,Anchored
2009-12-06,NA,60,10.8333,Hijacked,Off Somalia,YEM,NA,624.7771453,54.54029382,12.55023835,NA,Steaming
2009-12-07,NA,61.65,0.45,Attempted,Off Somalia,SYC,NA,814.8768588,55.65967858,-3.791110935,NA,Steaming
2009-12-07,NA,48.1167,12.9,Attempted,Gulf of Aden,YEM,YEM,113.3531187,47.43604577,13.67804597,NA,Steaming
2009-12-08,NA,108.4715,-6.227,Boarding,"Balongan Anchorage, Indonesia",IDN,IDN,12.49495232,108.3602691,-6.246400945,NA,Anchored
2009-12-11,NA,123.4183,-5.265,Attempted,Indonesia,IDN,IDN,11.35449064,123.5198674,-5.251722915,NA,Steaming
2009-12-14,NA,-77.1933,-12.0333,Boarding,"Callao Anchorage No. 1, Peru",PER,PER,3.663803685,-77.16649329,-12.05331797,NA,Anchored
2009-12-15,NA,0.0483,5.6467,Boarding,"Tema Roads, Ghana",GHA,GHA,0.335459319,0.050629102,5.64476146,NA,Anchored
2009-12-15,NA,-64.6267,10.25,Attempted,"Puerto La Cruz Anchorage, Venezuela",VEN,VEN,0.557418685,-64.63141842,10.24811433,NA,Anchored
2009-12-16,NA,-77.1667,-12.5,Boarding,"Callao Anchorage No. 1, Peru",PER,PER,34.41965362,-77.0172013,-12.22576263,NA,Anchored
2009-12-16,NA,42.6185,-2.7617,Hijacked,Off Somalia,KEN,KEN,167.5256066,41.41765384,-1.847263279,NA,Steaming
2009-12-17,NA,76.0333,9.95,Boarding,"Kochi Anchorage, India",IND,IND,21.51890642,76.21461022,10.02448151,NA,Anchored
2009-12-18,NA,-14.8217,9.2967,Attempted,"60NM Off Conackry, Guinea",GIN,GIN,109.3051252,-14.45254473,10.21458568,NA,Steaming
2009-12-18,NA,47.9223,12.5331,Hijacked,Gulf of Aden,YEM,YEM,136.495946,47.39820397,13.65485261,NA,Steaming
2009-12-19,NA,91.73,22.175,Boarding,"Chittagong Anchorage 'B', Bangladesh",BGD,BGD,8.580209658,91.81299889,22.18032461,NA,Steaming
2009-12-20,NA,104.1933,1.305,Boarding,"2NM South of Tanjung Ayam, Singapore Straits",MYS,MYS,5.234951498,104.1740829,1.348211981,NA,Anchored
2009-12-22,NA,98.7767,3.925,Boarding,"Belawan Outer Anchorage, Indonesia",IDN,IDN,10.1122049,98.7002688,3.875304345,NA,Anchored
2009-12-25,NA,3.3767,6.45,Boarding,"Lagos Anchorage, Nigeria",NGA,NGA,0.745848921,3.37387129,6.456122137,NA,Anchored
2009-12-27,NA,61.0167,8.4667,Attempted,650NM East of Somalia,YEM,NA,840.4533969,54.54029382,12.55023835,NA,Steaming
2009-12-28,NA,103.6417,1.0783,Attempted,"Philip Channel, Singapore Straits",IDN,IDN,23.25924607,103.4431258,1.012762762,NA,Steaming
2009-12-28,NA,59.7333,-3.3667,Hijacked,Off Somalia,SYC,NA,436.4028846,55.92478575,-4.337081068,NA,Steaming
2009-12-28,NA,3.4333,6.3417,Boarding,"Lagos Anchorage, Nigeria",NGA,NGA,7.676680825,3.443614129,6.41034577,NA,Anchored
2009-12-28,NA,48.5667,12.9667,Hijacked,Gulf of Aden,YEM,YEM,113.5933014,48.46876061,13.98895905,NA,Steaming
2009-12-29,NA,3.3678,6.2955,Boarding,"Lagos Anchorage, Nigeria",NGA,NGA,11.45172616,3.384532097,6.397691148,NA,Anchored
2009-12-30,NA,113.6967,22.69,Boarding,"Nansha Anchorage, China",CHN,CHN,6.422244792,113.6845809,22.74689362,NA,Anchored
2009-12-30,NA,63,11.55,Attempted,"500NM East of Socotra, Somalia",YEM,NA,927.6865292,54.54029382,12.55023835,NA,Steaming
2010-01-01,NA,47.3,12.5167,Hijacked,Gulf of Aden,YEM,YEM,118.0434512,46.82422936,13.47630443,NA,Steaming
2010-01-01,NA,61.6167,10.7833,Hijacked,"About 620nm E of Somali Coast, Somalia",YEM,NA,795.8925189,54.54029382,12.55023835,NA,Steaming
2010-01-03,NA,132.755,1.6567,Attempted,Indonesia,IDN,PLW,177.3372745,131.2711695,1.072007554,NA,Steaming
2010-01-04,NA,106.9025,-6.0977,Boarded,"Koja Container Terminal, Tanjung Priok, Indonesia",IDN,IDN,7.190095974,106.8377385,-6.102715753,NA,Berthed
2010-01-05,NA,-4,5.2997,Boarded,"Abidjan Outer Anchorage, Ivory Coast (Used coordinates from other cases)",CIV,CIV,0.547093253,-3.999623176,5.30463288,NA,Anchored
2010-01-09,NA,112.8232,-7.1522,Boarded,"Petrokemia Terminal, Gresik Port, Indonesia (Located coordinates)",IDN,IDN,1.160722055,112.8181258,-7.161390883,NA,Berthed
2010-01-12,NA,107.075,10.2533,Boarded,"Mui Vung Tau Outer Anchorage, Vietnam",VNM,VNM,7.844330175,107.0871688,10.32318757,NA,Anchored
2010-01-13,NA,116.3833,-3.2167,Boarded,"Tanjung Pemancingan, Indonesia",IDN,IDN,12.00408453,116.2763778,-3.232028904,NA,Anchored
2010-01-15,NA,105.3,-5.5267,Boarded,"Tarahan Anchorage, Indonesia",IDN,IDN,4.876528263,105.2570093,-5.517266534,NA,Anchored
2010-01-16,NA,48.7,12.9667,Attempted,Gulf of Aden,YEM,YEM,115.8353492,48.46876061,13.98895905,NA,Steaming
2010-01-17,NA,47.565,12.655,Attempted,Gulf of Aden,YEM,YEM,111.6392171,47.16684004,13.58559805,NA,Steaming
2010-01-18,NA,116.65,-1.7,Boarded,"Adang Bay Anchorage, Indonesia",IDN,IDN,14.61384647,116.557465,-1.606215102,NA,Anchored
2010-01-20,NA,-80.4433,-2.775,Boarded,"Guayaquil Outer Anchorage, Ecuador",ECU,ECU,14.0578699,-80.37751217,-2.666436456,NA,Anchored
2010-01-21,NA,120.9207,14.5623,Boarded,"Manila South Harbor Anchorage, Philippines",PHL,PHL,5.24653319,120.9588322,14.59178295,NA,Anchored
2010-01-22,NA,104.0865,1.2427,Attempted,"Malaysia (Located between Singapore and Indonesia, closer to Indonesia)",IDN,IDN,6.086292598,104.0905868,1.187811591,NA,Steaming
2010-01-22,NA,82.3117,17.005,Boarded,"Kakinada Anchorage, India",IND,IND,2.252333843,82.29167728,16.99843985,NA,Anchored
2010-01-29,NA,105.9417,-6.0083,Boarded,"Ciwandan Anchorage, Indonesia",IDN,IDN,2.002330843,105.9570419,-5.998711847,NA,Anchored
2010-02-03,NA,47.0667,13.0667,Hijacked,Gulf of Aden,YEM,YEM,52.3823394,46.82422936,13.47630443,NA,Steaming
2010-02-05,NA,48.75,13,Boarded,Gulf of Aden,YEM,YEM,113.5709406,48.46876061,13.98895905,NA,Steaming
2010-02-05,NA,-77.19,-12.0233,Boarded,"Callao Anchorage No. 1, Peru",PER,PER,4.178091322,-77.15510006,-12.03899505,NA,Anchored
2010-02-06,NA,104.0242,3.2017,Hijacked,"North of Tioman Island, Malaysia",MYS,MYS,38.00913887,104.1706649,2.891099351,NA,Steaming
2010-02-07,NA,-80.0167,-3.45,Boarded,"Puerto Bolivar Inner Anchorage, Ecuador",ECU,ECU,18.9148337,-80.13556881,-3.327569269,NA,Anchored
2010-02-07,NA,116.9833,-1.3633,Attempted,"Balikpapan Anchorage, Indonesia",IDN,IDN,13.9368977,116.9576929,-1.239922784,NA,Anchored
2010-02-13,NA,104.208,1.3067,Boarded,Malaysia,MYS,MYS,4.541182766,104.2192489,1.346177476,NA,Anchored
2010-02-13,NA,-14.5338,9.1897,Boarded,"Off Conakry Island, Guinea",GIN,GIN,95.56725878,-13.72622637,9.511053778,NA,Steaming
2010-02-14,NA,83.36,17.6283,Boarded,"Visakhapatnam Roads, India (Located Port in city, aka: Visakhapatnam Anchorage, used coordinates from other observations.)",IND,IND,7.593026935,83.29908288,17.66429271,NA,Anchored
2010-02-14,NA,83.36,17.6283,Boarded,"Visakhapatnam Anchorage, India",IND,IND,7.593026935,83.29908288,17.66429271,NA,Anchored
2010-02-15,NA,-72.3717,18.5822,Attempted,"Port Au Prince Anchorage, Haiti",HTI,HTI,3.270770663,-72.34341387,18.57013581,NA,Stationary
2010-02-19,NA,-58.1875,6.6933,Boarded,"Georgetown Anchorage, Guyana",GUY,GUY,13.42973347,-58.16966712,6.813421942,NA,Anchored
2010-02-23,NA,58.8333,16.5,Attempted,"190 NM Off Oman Coast, Arabian Sea",OMN,OMN,295.4648804,57.71941166,18.94692617,NA,Steaming
2010-02-24,NA,107.0817,10.2567,Boarded,"Vung Tau Anchorage, Vietnam",VNM,VNM,7.378529611,107.0871688,10.32318757,NA,Anchored
2010-02-28,NA,43.4333,12.5417,Attempted,"Bab Al Mandeb, Southern Tip of Red Sea",YEM,DJI,10.00963277,43.43580163,12.63214753,NA,Steaming
2010-03-01,NA,47.6446,12.5182,Hijacked,Gulf of Aden,YEM,YEM,128.5568691,47.39820397,13.65485261,NA,Steaming
2010-03-02,NA,44.79,12.64,Attempted,"6 NM South Off Little Aden, Gulf of Aden",YEM,YEM,12.65213999,44.83961022,12.74347565,NA,Steaming
2010-03-02,NA,59.8833,15.55,Attempted,"Off Oman, Arabian Sea",OMN,NA,439.4983744,57.80111738,18.98065827,NA,Steaming
2010-03-03,NA,42.6167,-5.2333,Hijacked,"151nm E of Pembra Island (Tanzania), off Somalia",TZA,TZA,304.8578358,39.87818444,-4.987725519,NA,Steaming
2010-03-03,NA,42.975,13.6167,Attempted,Southern Part of Red Sea,YEM,YEM,24.74781902,42.79184004,13.75071849,NA,Steaming
2010-03-03,NA,-10.7903,6.33,Boarded,"Monrovia Port, Liberia (Located port coordinates)",LBR,LBR,0.564239111,-10.78905189,6.334947007,NA,Berthed
2010-03-04,NA,47.1167,-1.2833,Attempted,"Approx. 227 NM SE of Kismayo, Somalia",SOM,NA,416.182637,45.26620527,1.987290757,NA,Steaming
2010-03-04,NA,47.1833,-3.4333,Attempted,"About 340 NM SSE of Mogadishu, Somalia",SOM,NA,607.5713656,43.28549238,0.414984442,NA,Steaming
2010-03-05,NA,44.3,-9.5833,Hijacked,"680nm S of Mogadishu, Somalia (Identified closest to Adabra Atoll, Seychelles)",SYC,SYC,210.5827979,46.20736738,-9.385511977,NA,Steaming
2010-03-05,NA,45.8667,-2.9333,Attempted,"300 NM South off Mogadishu, Somalia",SOM,NA,463.5041821,42.77027429,-0.129327081,NA,Steaming
2010-03-05,NA,91.746,22.1957,Boarded,"Chittagong Anchorage B, Bangladesh",BGD,BGD,6.313027855,91.78711999,22.2379418,NA,Anchored
2010-03-08,NA,42.5167,13.625,Attempted,"9 NM from Hanish Al Kubra Island, Southern Part of Red Sea",YEM,ERI,19.07539265,42.68848718,13.66376374,NA,Steaming
2010-03-08,NA,107.0667,10.35,Boarded,"Vung Tau Anchorage, Vietnam",VNM,VNM,2.618773932,107.0737411,10.37262604,NA,Anchored
2010-03-11,NA,62.1833,-3.5333,Attempted,1050 NM East of Mogadishu Somalia,SYC,NA,700.7155432,55.92478575,-4.337081068,NA,Steaming
2010-03-11,NA,104.1783,1.2967,Boarded,Malaysia,MYS,MYS,5.715233017,104.1740829,1.348211981,NA,Anchored
2010-03-15,NA,46.95,-11.0333,Attempted,"Around 775 NM South of Mogadishu, Somalia",NA,NA,68.78508818,47.29957116,-11.55063242,NA,Steaming
2010-03-16,NA,63.235,12.225,Attempted,"(Indian Ocean), Somalia",YEM,NA,946.1432039,54.54029382,12.55023835,NA,Steaming
2010-03-16,NA,117.4723,6.8745,Hijacked,"Tigabu Island, Sabah, Malaysia (Located and provided measurement for S side of small island, which is closest to mainland.)",MYS,MYS,11.93143831,117.4687606,6.766669012,NA,Steaming
2010-03-18,NA,47.6446,12.5182,Hijacked,Gulf of Aden,YEM,YEM,128.5568691,47.39820397,13.65485261,NA,Steaming
2010-03-19,NA,91.7333,22.25,Boarded,"Chittagong Anchorage, Bangladesh",BGD,BGD,4.115657478,91.77165775,22.26032136,NA,Anchored
2010-03-20,NA,62.3817,11.1667,Attempted,"780 NM NE of Eyl, Somalia",YEM,NA,867.9417202,54.54029382,12.55023835,NA,Steaming
2010-03-20,NA,104.2433,1.315,Boarded,"2.4nm SE of Tanjung Ayam, Malaysia",MYS,MYS,4.36454817,104.2192489,1.346177476,NA,Anchored
2010-03-20,NA,8.3083,4.7833,Boarded,"Calabar, Nigeria",NGA,NGA,0.758027827,8.304942254,4.77732982,NA,Steaming
2010-03-22,NA,55.0267,14.94,Attempted,Gulf of Aden,OMN,OMN,223.810251,54.8084416,16.95148347,NA,Steaming
