"year","ISO","ISO_No","Country_N","Adm_N","GID_1","HASC","PWC_Lat","PWC_Lon","Pop","Density","Area","PWD_A","PWD_G","PWD_M","PWD_D1","PWD_D2","PWD_D3","PWD_D4","PWD_D5","PWD_D6","PWD_D7","PWD_D8","PWD_D9","PWD_D10"
"2020","PLW","585","Palau","Angaur","PLW.3_1","PW.PE","6.9068717956543","134.125015258789","1004","109.5","9.2","169.7","129.2","100.9","76.2","86.7","87.9","89.5","100.9","108.8","120.3","135.0","471.0","471.0"
"2020","PLW","585","Palau","Kayangel","PLW.5_1","PW.KA","8.07701587677002","134.750015258789","302","113.3","2.7","127.8","121.5","150.8","70.9","84.3","105.9","124.2","150.8","150.8","159.6","159.6","159.6","159.6"
"2020","PLW","585","Palau","Koror","PLW.6_1","PW.KO","7.31326818466187","134.469955444336","6950","69.6","99.9","288.3","162.5","256.3","24.2","32.3","46.6","216.5","256.3","422.8","450.3","502.1","596.7","NA"
"2020","PLW","585","Palau","Melekeok","PLW.7_1","PW.ME","7.50365829467773","134.625","1075","39.7","27.1","103.3","64.5","76.9","16.9","19.6","25.1","39.4","76.9","97.1","147.1","235.9","235.9","295.7"
"2020","PLW","585","Palau","Ngaraard","PLW.8_1","PW.ND","7.61895322799683","134.625","275","7.7","35.8","8.9","8.2","8.0","5.4","6.4","7.3","7.6","8.0","8.2","9.0","9.3","15.3","24.5"
"2020","PLW","585","Palau","Ngarchelong","PLW.9_1","PW.NC","7.70977115631104","134.625","1546","110.1","14.0","148.0","126.4","122.0","66.9","84.1","94.7","116.3","122.0","130.6","138.5","186.0","352.0","352.0"
"2020","PLW","585","Palau","Ngardmau","PLW.10_1","PW.NM","7.58820724487305","134.587615966797","48","1.4","35.3","1.7","1.5","1.3","0.9","1.0","1.1","1.2","1.3","1.6","1.9","2.7","3.3","3.4"
"2020","PLW","585","Palau","Ngatpang","PLW.11_1","PW.NP","7.47133636474609","134.5","1254","37.4","33.6","53.2","44.8","42.7","21.3","23.7","28.2","37.4","42.7","56.5","63.4","94.1","98.7","124.5"
"2020","PLW","585","Palau","Ngchesar","PLW.12_1","PW.NS","7.45917129516602","134.616271972656","174","3.9","44.4","5.0","4.4","4.2","2.4","2.8","3.2","3.6","4.2","4.8","5.9","8.3","8.8","10.6"
"2020","PLW","585","Palau","Ngeremlengui","PLW.13_1","PW.NL","7.52642297744751","134.531997680664","170","2.5","69.3","4.8","3.2","2.3","1.4","1.6","1.8","2.2","2.3","3.3","4.5","6.3","20.1","20.1"
"2020","PLW","585","Palau","Ngiwal","PLW.14_1","PW.NW","7.55572032928467","134.624984741211","217","12.6","17.3","18.8","15.1","13.6","7.4","7.9","8.7","12.2","13.6","15.4","26.3","27.2","48.0","NA"
"2020","PLW","585","Palau","Peleliu","PLW.15_1","PW.PE","7.03028535842896","134.250213623047","845","29.9","28.3","84.9","48.8","33.2","13.6","16.2","19.9","28.1","33.2","92.9","169.7","169.7","174.3","335.8"
"2020","PLW","585","Palau","Sonsorol","PLW.16_1","PW.SO","4.58689451217651","132.273696899414","267","66.4","4.0","105.6","88.3","132.4","25.2","31.3","116.3","132.4","132.4","132.4","139.3","139.3","139.3","139.3"
"2020","PAK","586","Pakistan","Azad Kashmir","PAK.1_1","PK.JK","33.7410316467285","73.8396377563477","3777746","274.0","13786.6","892.2","515.6","499.5","162.1","251.6","332.8","414.0","499.5","607.7","769.3","1055.0","1770.8","9324.6"
"2020","PAK","586","Pakistan","Baluchistan","PAK.2_1","PK.BA","28.9245510101318","66.8599243164062","7925101","22.9","345459.3","528.3","80.5","59.0","9.4","16.9","26.0","38.7","59.0","97.1","167.4","335.4","1531.5","7556.9"
"2020","PAK","586","Pakistan","F.A.T.A.","PAK.3_1","PK.TA","33.7438888549805","70.775505065918","4634995","184.2","25163.1","790.4","363.6","334.8","81.4","135.0","185.2","253.5","334.8","461.7","696.5","1013.6","1806.2","16848.9"
"2020","PAK","586","Pakistan","F.C.T.","PAK.4_1","PK.IS","33.6440582275391","73.0760650634766","2427525","2874.1","844.6","5745.5","4381.3","5281.2","1305.2","2223.3","3327.1","4468.9","5281.2","5971.1","6974.9","8449.6","12018.3","15340.8"
"2020","PAK","586","Pakistan","N.W.F.P.","PAK.5_1","PK.NW","34.0870780944824","72.0085830688477","31218845","411.7","75822.8","2161.6","1030.3","1022.3","204.0","359.1","511.9","705.1","1022.3","1488.1","2103.6","3150.2","5478.1","19441.1"
"2020","PAK","586","Pakistan","Northern Areas","PAK.6_1","PK.NA","35.6776809692383","74.8042755126953","1033383","15.2","67990.5","96.4","38.0","36.3","6.4","12.3","19.0","26.6","36.3","51.4","75.4","119.8","236.8","1363.3"
"2020","PAK","586","Pakistan","Punjab","PAK.7_1","PK.PB","31.1932621002197","72.8275604248047","121406367","590.5","205596.8","3674.7","1432.0","1060.4","324.2","463.9","604.6","785.8","1060.4","1568.1","2760.4","5796.7","12858.2","31074.1"
"2020","PAK","586","Pakistan","Sind","PAK.8_1","PK.SD","25.9288463592529","68.125846862793","48468364","345.2","140412.3","12072.5","2024.4","1144.8","175.2","305.4","432.4","632.2","1144.8","3395.2","10940.0","28040.0","42883.5","78208.6"
"2020","PAN","591","Panama","Bocas del Toro","PAN.1_1","PA.BC","9.3383617401123","-82.4674453735352","186411","39.3","4741.1","1294.7","230.1","135.4","20.7","39.3","48.4","60.7","135.4","361.9","1517.9","3566.5","4244.0","5552.7"
"2020","PAN","591","Panama","Chiriquí","PAN.2_1","PA.CH","8.48206424713135","-82.51513671875","497049","73.9","6724.4","1206.2","334.4","359.1","25.3","50.7","91.5","167.4","359.1","747.1","1511.6","2627.4","3894.3","6169.2"
"2020","PAN","591","Panama","Coclé","PAN.3_1","PA.CC","8.47803211212158","-80.3830947875977","283739","57.5","4932.6","573.6","165.1","130.8","21.2","31.5","48.2","75.5","130.8","230.6","517.3","1054.4","1993.7","3746.4"
"2020","PAN","591","Panama","Colón","PAN.4_1","PA.CL","9.3059720993042","-79.8536071777344","301451","63.8","4723.9","2365.4","696.2","1281.2","22.5","87.8","341.4","684.0","1281.2","2039.9","3085.8","3956.1","7094.1","12339.2"
"2020","PAN","591","Panama","Darién","PAN.5_1","PA.DR","8.36462020874023","-78.0384063720703","61056","5.1","12077.8","50.2","11.6","8.9","2.4","4.1","5.9","7.4","8.9","10.7","15.1","29.9","105.5","798.7"
"2020","PAN","591","Panama","Emberá","PAN.6_1","PA.EM","8.26610660552979","-77.7433776855469","12984","3.1","4244.4","7.9","4.5","3.8","1.6","2.1","2.5","3.1","3.8","4.8","6.5","10.7","17.4","105.4"
"2020","PAN","591","Panama","Herrera","PAN.7_1","PA.HE","7.93218612670898","-80.5719451904297","123516","52.8","2338.7","1170.9","273.2","369.9","17.4","26.2","42.8","96.9","369.9","986.5","1571.8","2624.9","3553.3","NA"
"2020","PAN","591","Panama","Kuna Yala","PAN.8_1","PA.SB","9.19713592529297","-78.3265762329102","35146","13.8","2552.8","20.2","16.2","15.0","8.7","10.4","11.5","12.8","15.0","17.3","20.0","25.0","34.4","135.7"
"2020","PAN","591","Panama","Los Santos","PAN.9_1","PA.LS","7.73307323455811","-80.350959777832","101086","26.4","3826.0","466.6","114.9","110.2","8.2","16.0","31.6","54.9","110.2","243.9","476.9","774.9","1582.2","2696.9"
"2020","PAN","591","Panama","Ngöbe Buglé","PAN.10_1","PA.NB","8.55837345123291","-81.7895736694336","231530","34.9","6640.4","81.0","53.8","50.7","15.8","22.9","31.8","39.7","50.7","65.4","101.9","141.4","197.4","415.8"
"2020","PAN","591","Panama","Panamá","PAN.12_1","PA.PN","9.05834579467773","-79.4492950439453","1624923","183.1","8875.5","7338.6","3848.7","5488.2","832.6","1900.0","3186.9","4338.9","5488.2","6829.2","8064.3","10848.1","14807.7","41351.2"
"2020","PAN","591","Panama","Panamá Oeste","PAN.11_1","PA.PO","8.87136650085449","-79.7615814208984","596115","194.2","3070.1","2441.0","1091.1","1843.2","66.4","296.9","702.1","1181.0","1843.2","2515.5","3227.9","4276.7","5480.3","10806.9"
"2020","PAN","591","Panama","Veraguas","PAN.13_1","PA.VR","8.14364910125732","-81.075553894043","259756","23.6","11014.4","576.9","95.8","53.1","9.9","15.5","21.2","31.1","53.1","122.3","337.0","1044.8","2360.7","4622.4"
"2020","PNG","598","Papua New Guinea","Bougainville","PNG.1_1","PG.NS","-6.03069496154785","155.183013916016","287778","30.2","9514.8","48.8","39.0","42.8","15.0","20.6","27.4","34.4","42.8","51.2","59.5","70.9","90.3","199.2"
"2020","PNG","598","Papua New Guinea","Central","PNG.2_1","PG.CE","-9.3301420211792","147.472946166992","290575","9.8","29628.9","38.1","16.9","19.4","3.6","5.5","8.7","13.4","19.4","25.1","30.6","38.4","54.9","1412.8"
"2020","PNG","598","Papua New Guinea","Chimbu","PNG.3_1","PG.CH","-6.0788722038269","144.94221496582","571241","92.6","6170.3","245.7","182.6","244.6","48.0","111.6","155.5","201.0","244.6","282.3","324.5","367.1","418.3","860.3"
"2020","PNG","598","Papua New Guinea","East New Britain","PNG.4_1","PG.EN","-4.56864976882935","151.982391357422","311170","20.1","15470.1","157.3","66.4","101.7","5.9","11.2","23.2","58.6","101.7","154.1","205.5","309.1","409.1","668.4"
"2020","PNG","598","Papua New Guinea","East Sepik","PNG.5_1","PG.ES","-3.94750642776489","143.234085083008","509671","11.7","43735.2","49.0","24.1","25.1","4.2","5.9","10.0","17.8","25.1","35.8","57.9","91.8","137.0","308.8"
"2020","PNG","598","Papua New Guinea","Eastern Highlands","PNG.6_1","PG.EH","-6.27764415740967","145.565887451172","720042","64.3","11193.6","158.2","102.2","101.3","29.8","46.2","63.2","80.5","101.3","130.9","170.6","212.6","386.3","811.9"
"2020","PNG","598","Papua New Guinea","Enga","PNG.7_1","PG.EG","-5.5137038230896","143.473083496094","637512","54.0","11798.5","88.1","71.0","76.1","28.1","42.0","52.8","62.3","76.1","89.1","104.6","129.4","162.8","325.2"
"2020","PNG","598","Papua New Guinea","Gulf","PNG.8_1","PG.GU","-7.74243927001953","145.599807739258","130161","3.7","35031.6","18.3","8.3","8.6","1.2","1.8","4.3","6.6","8.6","12.4","19.4","31.4","49.8","119.0"
"2020","PNG","598","Papua New Guinea","Hela","PNG.9_1","PG.HE","-5.8045392036438","142.859817504883","578909","58.9","9826.8","102.1","81.8","92.3","28.1","46.9","60.7","74.9","92.3","112.4","137.2","163.3","187.5","286.3"
"2020","PNG","598","Papua New Guinea","Jiwaka","PNG.10_1","PG.JI","-5.83055973052979","144.573059082031","546596","112.0","4878.3","208.4","161.4","199.8","43.9","80.6","116.0","151.9","199.8","251.6","284.2","326.7","379.2","660.3"
"2020","PNG","598","Papua New Guinea","Madang","PNG.11_1","PG.MD","-5.07725191116333","145.418441772461","598043","20.6","29040.4","67.8","34.2","27.2","9.6","13.0","16.2","20.1","27.2","39.1","61.0","96.5","183.7","553.0"
"2020","PNG","598","Papua New Guinea","Manus","PNG.12_1","PG.MN","-2.08942341804504","147.01936340332","54867","23.6","2321.2","31.7","27.2","25.0","14.5","17.0","19.5","22.1","25.0","28.9","35.0","45.1","60.9","103.7"
"2020","PNG","598","Papua New Guinea","Milne Bay","PNG.13_1","PG.MB","-9.88124465942383","150.894149780273","319769","21.8","14680.1","39.3","29.8","29.8","9.9","15.2","20.4","24.4","29.8","36.8","48.1","67.8","83.6","174.2"
"2020","PNG","598","Papua New Guinea","Morobe","PNG.14_1","PG.MR","-6.7188835144043","146.81510925293","732973","21.5","34151.3","179.4","44.1","29.9","9.7","14.0","18.5","23.6","29.9","38.0","51.0","90.7","892.3","1163.0"
"2020","PNG","598","Papua New Guinea","National Capital District","PNG.15_1","PG.NC","-9.43696689605713","147.194961547852","362069","1349.9","268.2","1420.5","1390.8","1524.3","1043.6","1233.9","1351.7","1448.3","1524.3","1573.2","1602.3","1617.4","1640.5","1681.1"
"2020","PNG","598","Papua New Guinea","New Ireland","PNG.16_1","PG.NI","-3.31235766410828","151.786987304688","200799","20.3","9867.7","31.2","24.8","22.9","11.4","14.2","16.7","19.4","22.9","27.1","32.8","43.2","67.9","142.3"
"2020","PNG","598","Papua New Guinea","Oro","PNG.17_1","PG.NO","-8.93340969085693","148.225891113281","213973","9.4","22861.3","13.6","11.1","10.7","5.1","6.3","7.7","9.2","10.7","12.5","14.6","17.8","25.2","68.5"
"2020","PNG","598","Papua New Guinea","Sandaun","PNG.18_1","PG.SA","-3.5747447013855","141.985717773438","260821","7.3","35957.0","21.1","12.5","13.5","2.6","4.5","7.6","10.9","13.5","17.1","21.8","28.7","48.9","274.0"
"2020","PNG","598","Papua New Guinea","Southern Highlands","PNG.19_1","PG.SL","-6.27643537521362","143.641937255859","675010","42.1","16029.6","113.7","72.7","82.7","17.6","32.9","45.1","58.1","82.7","111.6","137.2","163.4","220.1","812.5"
"2020","PNG","598","Papua New Guinea","West New Britain","PNG.20_1","PG.WN","-5.59985637664795","150.207763671875","293481","14.3","20559.6","45.9","25.7","26.1","5.3","7.7","12.2","18.0","26.1","40.8","56.8","78.4","114.6","261.8"
"2020","PNG","598","Papua New Guinea","Western","PNG.22_1","PG.WE","-7.10800886154175","141.882873535156","200897","2.0","99084.6","5.7","3.0","2.4","1.0","1.3","1.5","1.9","2.4","3.2","4.5","7.3","13.1","65.8"
"2020","PNG","598","Papua New Guinea","Western Highlands","PNG.21_1","PG.WL","-5.75857400894165","144.222518920898","450660","105.3","4281.4","253.7","168.7","179.0","44.2","64.1","92.8","125.6","179.0","231.2","351.6","468.0","597.7","790.5"
"2020","PRY","600","Paraguay","Alto Paraguay","PRY.1_1","PY.AG","-21.2278804779053","-58.8799705505371","17975","0.2","78170.0","2.3","0.5","0.4","0.1","0.2","0.3","0.3","0.4","0.6","0.7","1.1","2.4","65.0"
"2020","PRY","600","Paraguay","Alto Paraná","PRY.2_1","PY.AA","-25.4861316680908","-54.7950668334961","842431","60.6","13903.5","2151.4","684.0","1316.1","20.9","94.7","305.0","738.0","1316.1","2476.7","3727.1","4562.1","5380.4","6369.0"
"2020","PRY","600","Paraguay","Amambay","PRY.3_1","PY.AM","-22.676212310791","-55.8575630187988","183414","14.5","12649.7","992.8","164.0","421.0","4.2","7.9","17.3","82.9","421.0","901.1","1551.5","2102.2","2874.6","4301.2"
"2020","PRY","600","Paraguay","Asunción","PRY.4_1","PY.AS","-25.2878093719482","-57.5978698730469","515076","4070.4","126.5","5315.7","4873.5","5698.3","2968.1","3898.2","4388.3","4833.5","5698.3","6080.3","6646.7","6942.4","7197.4","8591.4"
"2020","PRY","600","Paraguay","Boquerón","PRY.5_1","PY.BQ","-22.2282466888428","-60.4814605712891","66188","0.7","88778.9","85.1","5.0","2.4","0.3","0.4","0.6","1.0","2.4","6.2","29.3","106.1","318.7","841.3"
"2020","PRY","600","Paraguay","Caaguazú","PRY.6_1","PY.CG","-25.3364505767822","-56.0485877990723","543833","42.3","12852.2","632.1","156.1","116.6","16.0","27.3","41.0","64.9","116.6","260.7","593.1","1200.5","2313.4","3793.3"
"2020","PRY","600","Paraguay","Caazapá","PRY.7_1","PY.CZ","-26.2217845916748","-56.0315628051758","182500","19.1","9558.1","245.9","48.1","28.7","8.3","11.3","15.3","20.5","28.7","44.3","82.8","241.9","845.9","3006.3"
"2020","PRY","600","Paraguay","Canindeyú","PRY.8_1","PY.CY","-24.2791996002197","-55.2224998474121","249663","16.5","15101.8","305.6","53.8","33.2","6.6","9.0","12.3","19.4","33.2","65.6","162.4","414.8","1043.8","2414.2"
"2020","PRY","600","Paraguay","Central","PRY.9_1","PY.CE","-25.3401260375977","-57.4948997497559","2193729","915.2","2396.9","3826.5","2826.3","3422.2","942.1","1577.8","2176.0","2817.6","3422.2","4037.8","4820.1","6009.6","7777.6","10277.8"
"2020","PRY","600","Paraguay","Concepción","PRY.10_1","PY.CN","-23.197904586792","-57.1216163635254","242765","12.8","18904.1","757.9","118.6","94.1","5.9","11.7","25.4","49.1","94.1","282.7","759.0","1609.7","2788.8","4065.9"
"2020","PRY","600","Paraguay","Cordillera","PRY.11_1","PY.CR","-25.293643951416","-57.0700798034668","291205","60.6","4806.0","539.6","206.0","206.9","27.7","51.1","81.5","130.3","206.9","349.3","588.6","1021.0","1769.3","2662.1"
"2020","PRY","600","Paraguay","Guairá","PRY.12_1","PY.GU","-25.7914409637451","-56.3298835754395","215114","56.1","3835.6","688.7","168.7","123.4","21.4","32.0","47.8","74.5","123.4","215.9","468.1","1143.4","2883.7","4033.0"
"2020","PRY","600","Paraguay","Itapúa","PRY.13_1","PY.IT","-26.9829387664795","-55.6898765563965","594337","39.3","15130.4","698.3","180.7","212.4","13.2","23.9","42.7","93.9","212.4","408.0","776.9","1259.2","2401.3","4005.2"
"2020","PRY","600","Paraguay","Misiones","PRY.14_1","PY.MI","-26.9102230072021","-56.9925880432129","119122","13.4","8865.2","345.4","70.3","71.2","4.4","7.3","13.8","30.4","71.2","170.4","387.6","608.4","1260.8","2236.0"
"2020","PRY","600","Paraguay","Ñeembucú","PRY.15_1","PY.NE","-26.8312187194824","-58.1210174560547","84551","7.4","11408.4","530.0","65.3","57.5","3.0","4.6","7.3","16.0","57.5","215.0","688.7","1252.1","1966.2","2501.7"
"2020","PRY","600","Paraguay","Paraguarí","PRY.16_1","PY.PG","-25.8209419250488","-57.1169395446777","245680","28.2","8724.7","329.4","99.3","90.4","12.1","19.8","32.6","52.9","90.4","157.0","290.5","540.5","1095.1","2176.7"
"2020","PRY","600","Paraguay","Presidente Hayes","PRY.17_1","PY.PH","-24.1870079040527","-58.2846145629883","125474","1.7","73106.6","174.7","12.9","4.7","0.6","0.9","1.5","2.2","4.7","26.9","123.5","331.8","687.3","1303.8"
"2020","PRY","600","Paraguay","San Pedro","PRY.18_1","PY.SP","-24.2929153442383","-56.5027503967285","419464","20.0","20932.0","268.7","66.4","51.2","7.3","13.9","22.5","34.1","51.2","86.9","166.8","388.1","943.9","2556.6"
"2020","PER","604","Peru","Amazonas","PER.1_1","PE.AM","-5.7229323387146","-78.114860534668","402543","10.1","39722.4","410.8","39.9","29.2","3.8","6.1","9.7","16.9","29.2","50.0","87.7","191.1","1493.8","5922.3"
"2020","PER","604","Peru","Ancash","PER.2_1","PE.AN","-9.23826885223389","-77.9494781494141","1104748","30.6","36056.7","2347.8","335.6","335.4","11.2","24.1","51.6","118.7","335.4","1285.1","3343.8","5100.4","7877.9","11483.1"
"2020","PER","604","Peru","Apurímac","PER.3_1","PE.AP","-13.7696228027344","-73.0926361083984","401995","19.0","21180.6","818.9","95.4","60.0","7.1","12.4","20.0","34.9","60.0","109.7","273.0","1352.5","3388.7","6648.0"
"2020","PER","604","Peru","Arequipa","PER.4_1","PE.AR","-16.3408527374268","-71.8372650146484","1461960","23.0","63483.6","3724.9","1154.8","3335.4","28.1","186.3","760.5","1997.9","3335.4","4293.4","5590.6","6586.1","8344.2","12150.5"
"2020","PER","604","Peru","Ayacucho","PER.5_1","PE.AY","-13.4192409515381","-74.1059265136719","739631","16.9","43657.2","2186.7","168.4","80.4","6.7","12.7","21.5","39.9","80.4","226.6","1983.1","5547.2","8747.5","11461.9"
"2020","PER","604","Peru","Cajamarca","PER.6_1","PE.CJ","-6.5854663848877","-78.6341323852539","1448107","43.8","33069.9","1559.7","190.2","98.7","16.6","27.6","41.6","63.1","98.7","184.4","704.1","2192.2","6550.9","12893.2"
"2020","PER","604","Peru","Callao","PER.7_1","PE.CL","-12.0113573074341","-77.1511383056641","1329243","7979.6","166.6","16837.3","11680.2","11406.7","4036.5","5434.3","6714.3","8435.9","11406.7","14183.1","20495.5","27675.9","44587.5","55183.2"
"2020","PER","604","Peru","Cusco","PER.8_1","PE.CS","-13.5889234542847","-71.9632568359375","1295344","17.9","72469.4","3091.4","297.2","276.2","7.6","15.0","35.3","92.3","276.2","1045.3","3606.3","7772.7","10640.5","15344.7"
"2020","PER","604","Peru","Huancavelica","PER.9_1","PE.HV","-12.7336587905884","-74.7899017333984","542229","24.5","22162.1","367.8","89.4","83.7","11.6","22.3","34.6","54.1","83.7","125.8","199.7","331.0","1078.0","4262.6"
"2020","PER","604","Peru","Huánuco","PER.10_1","PE.HC","-9.65698909759521","-76.2843399047852","843726","22.7","37242.9","1563.2","123.7","70.6","9.9","16.9","26.6","43.4","70.6","125.3","256.0","1450.4","6734.9","15063.5"
"2020","PER","604","Peru","Ica","PER.11_1","PE.IC","-13.8952684402466","-75.850212097168","835087","39.2","21277.1","3315.5","1135.1","2227.2","57.3","218.0","608.8","1348.5","2227.2","3394.7","4672.4","6107.7","8518.7","14124.0"
"2020","PER","604","Peru","Junín","PER.12_1","PE.JU","-11.6236009597778","-75.0395202636719","1487146","33.3","44691.4","3036.8","370.0","361.5","10.7","23.6","54.4","128.4","361.5","1228.5","3131.3","6599.4","11393.1","15482.2"
"2020","PER","604","Peru","La Libertad","PER.13_1","PE.LL","-7.97907876968384","-78.8255310058594","1947726","76.6","25443.1","5391.5","1122.8","2246.6","30.8","76.0","218.7","850.2","2246.6","5607.4","9071.3","11590.8","14889.5","19899.5"
"2020","PER","604","Peru","Lambayeque","PER.14_1","PE.LB","-6.67963552474976","-79.8075790405273","1235119","86.2","14331.8","5688.2","1428.0","2725.2","49.9","156.9","445.6","1235.1","2725.2","5417.5","9757.8","12422.3","15034.2","20624.8"
"2020","PER","604","Peru","Lima","PER.16_1","PE.LR","-11.6933479309082","-77.0468902587891","975893","30.0","32480.8","1545.5","365.6","515.1","12.7","55.0","138.5","290.1","515.1","884.1","1711.3","2891.3","4988.2","8818.8"
"2020","PER","604","Peru","Lima Province","PER.15_1","PE.LP","-12.0417652130127","-76.994140625","9658595","3549.7","2720.9","13624.9","10789.7","13934.1","3744.5","7049.1","9789.7","11901.0","13934.1","15677.7","17734.6","19977.7","22494.9","29360.2"
"2020","PER","604","Peru","Loreto","PER.17_1","PE.LO","-4.35541248321533","-74.1140289306641","1080057","2.9","377133.1","336.1","30.6","23.5","1.2","2.3","4.0","8.0","23.5","79.1","236.8","629.7","981.6","3905.3"
"2020","PER","604","Peru","Madre de Dios","PER.18_1","PE.MD","-12.5220928192139","-69.70556640625","169839","2.0","84880.1","1284.8","47.3","26.1","0.8","1.6","3.6","8.2","26.1","86.9","1274.6","3709.4","5048.8","5882.7"
"2020","PER","604","Peru","Moquegua","PER.19_1","PE.MQ","-17.2217102050781","-71.0360641479492","189551","12.0","15790.1","1412.6","267.6","776.2","3.6","16.0","65.8","256.6","776.2","1439.5","2054.5","2522.5","3869.8","6217.1"
"2020","PER","604","Peru","Pasco","PER.20_1","PE.PA","-10.5625658035278","-75.906623840332","340112","14.1","24043.2","772.9","87.3","80.2","4.3","9.6","21.9","45.7","80.2","128.4","250.5","683.8","3394.7","6695.4"
"2020","PER","604","Peru","Piura","PER.21_1","PE.PI","-5.05860042572021","-80.5237808227539","1881363","52.2","36051.1","2919.3","522.0","625.0","21.5","48.5","97.9","224.2","625.0","1781.3","3757.2","5988.6","9530.7","16944.6"
"2020","PER","604","Peru","Puno","PER.22_1","PE.PU","-15.4112615585327","-69.8956909179688","1477253","21.6","68394.7","2208.6","210.8","108.5","7.6","17.0","35.1","61.3","108.5","427.6","1856.7","4934.1","9080.1","12387.3"
"2020","PER","604","Peru","San Martín","PER.23_1","PE.SM","-6.57505035400391","-76.7180557250977","952825","18.8","50590.5","1680.5","189.1","124.9","10.0","21.2","39.3","67.3","124.9","284.2","1110.7","2824.3","6932.4","11874.2"
"2020","PER","604","Peru","Tacna","PER.24_1","PE.TA","-17.9790725708008","-70.2776565551758","356181","22.2","16027.0","4565.9","1166.2","3571.5","17.8","92.6","750.8","2377.8","3571.5","4883.5","6147.4","8365.6","9794.4","15486.4"
"2020","PER","604","Peru","Tumbes","PER.25_1","PE.TU","-3.5885317325592","-80.4272079467773","238455","51.2","4659.1","2380.4","667.7","1072.9","31.6","114.3","214.8","433.2","1072.9","2218.1","3519.0","4659.3","6868.2","8273.4"
"2020","PER","604","Peru","Ucayali","PER.26_1","PE.UC","-8.71079254150391","-74.5100708007812","577104","5.5","105760.0","3336.4","367.3","2153.2","2.0","6.2","41.3","443.0","2153.2","3817.9","5264.0","6070.9","7350.3","13615.9"
"2020","PHL","608","Philippines","Abra","PHL.1_1","PH.AB","17.558910369873","120.703903198242","253734","63.7","3981.1","552.0","215.7","247.4","29.1","64.2","110.4","169.9","247.4","347.4","457.5","706.0","1303.5","4636.6"
"2020","PHL","608","Philippines","Agusan del Norte","PHL.2_1","PH.AN","9.0093936920166","125.526191711426","763633","256.9","2972.0","2859.3","1018.0","1007.1","118.3","237.2","420.3","663.9","1007.1","1958.4","2882.2","4797.5","8005.9","21898.8"
"2020","PHL","608","Philippines","Agusan del Sur","PHL.3_1","PH.AS","8.42533493041992","125.860427856445","851822","99.0","8604.0","1051.0","373.2","381.7","48.1","103.2","175.6","260.7","381.7","581.6","941.3","1482.2","2813.9","9225.0"
"2020","PHL","608","Philippines","Aklan","PHL.4_1","PH.AK","11.6935710906982","122.26732635498","649643","384.4","1690.0","1911.4","980.2","992.2","211.7","368.1","534.9","777.8","992.2","1294.4","1894.1","2667.5","5280.0","11107.6"
"2020","PHL","608","Philippines","Albay","PHL.5_1","PH.AL","13.2295722961426","123.655265808105","1402681","551.1","2545.4","2546.1","1286.1","1389.6","222.6","417.2","655.9","982.7","1389.6","1990.9","2716.4","4289.2","6721.1","15763.1"
"2020","PHL","608","Philippines","Antique","PHL.6_1","PH.AQ","11.0907907485962","121.98690032959","665528","240.0","2772.8","2502.6","733.6","767.8","114.7","222.3","369.4","555.8","767.8","1029.2","1464.1","2082.7","3778.5","50037.6"
"2020","PHL","608","Philippines","Apayao","PHL.7_1","PH.AP","18.1065540313721","121.282180786133","149788","38.2","3925.6","213.1","94.2","95.1","15.7","28.0","42.2","63.3","95.1","141.4","225.5","326.0","561.0","1557.1"
"2020","PHL","608","Philippines","Aurora","PHL.8_1","PH.AU","15.8560667037964","121.642318725586","252463","82.1","3073.2","848.1","334.6","414.7","35.8","85.7","166.7","271.0","414.7","555.0","881.3","1238.3","2598.3","7036.0"
"2020","PHL","608","Philippines","Basilan","PHL.9_1","PH.BS","6.64337158203125","122.017379760742","251945","179.0","1407.8","2060.1","657.0","748.6","67.2","125.8","224.1","445.2","748.6","1320.0","2122.0","3175.8","5394.6","16554.7"
"2020","PHL","608","Philippines","Bataan","PHL.10_1","PH.BA","14.6693658828735","120.508491516113","784646","586.9","1337.0","4578.2","2229.4","2550.7","311.4","746.7","1325.1","1983.1","2550.7","3548.0","4894.0","7733.5","12784.1","21898.4"
"2020","PHL","608","Philippines","Batanes","PHL.11_1","PH.BN","20.4635887145996","121.933769226074","18972","87.1","217.8","691.8","285.5","260.6","32.1","73.3","124.8","211.2","260.6","465.5","827.1","1183.9","2488.9","2488.9"
"2020","PHL","608","Philippines","Batangas","PHL.12_1","PH.BT","13.9117116928101","121.040512084961","2880245","933.4","3085.8","3354.9","1841.2","1816.6","453.1","719.1","987.0","1299.7","1816.6","2378.7","3464.6","5261.9","8744.1","36175.5"
"2020","PHL","608","Philippines","Benguet","PHL.13_1","PH.BG","16.4847507476807","120.638175964355","912246","344.1","2651.0","5911.8","1990.1","3004.7","134.6","296.0","605.7","1392.4","3004.7","6189.1","9124.8","12490.8","15476.0","20095.0"
"2020","PHL","608","Philippines","Biliran","PHL.14_1","PH.BI","11.5863456726074","124.461013793945","208982","383.0","545.7","1674.5","915.1","1117.3","155.0","295.8","504.9","784.5","1117.3","1485.6","1974.7","2888.2","3985.3","7976.6"
"2020","PHL","608","Philippines","Bohol","PHL.15_1","PH.BO","9.84105396270752","124.14412689209","1352745","335.2","4036.0","1464.3","649.7","562.8","140.8","218.9","303.7","411.0","562.8","815.7","1204.9","1965.3","4091.7","20178.7"
